Test,System Number,System Name,Symbol,Unit,Position,Entry Date,Entry Time,Entry Order Price,Stop Price,Risk%,Quantity,Entry Fill,Entry DPP,Entry Stock Split Ratio,Exit Date,Exit Time,Exit Order Price,Exit Fill,Exit DPP,Dividends,Commission,Forex Carry,Profit,Profit%,Closed Equity,Total Equity,Drawdown,Days in Trade,R Multiple,Custom,Rule,,,,,,04.06.2012,06.06.2012,,,,,,,,
1,1,Donchian w Rule Labels,SI,1,Long,12.04.2017,Day,"1863,1","1804,5","2,61%",5,1864,50,1,21.04.2017,Day,"1804,5","1804,3",50,0,20,0,-14945,"-2,63%",401653,650045,"84,50%",9,"-1,0047059",0,Breakout High Entry, Stop Exit,12.04.2017,21.04.2017,,,41064,41066,,SI,,,,,,
1,1,Donchian w Rule Labels,C,1,Short,21.04.2017,Day,"383,5",394,"2,95%",36,"383,25",50,1,25.04.2017,Day,394,"394,25",50,0,144,0,-19944,"-3,05%",381716,609503,"85,50%",4,"-1,0306977",0,Breakout Low Entry, Stop Exit,21.04.2017,25.04.2017,,,41064,41066,,C,,,,,,
1,1,Donchian w Rule Labels,LB,1,Long,06.04.2017,Day,"367,1","353,9","2,68%",9,"367,2",110,1,26.04.2017,Open,"353,9","353,7",110,0,72,0,"-13895,6378517","-2,83%",367800,562114,"86,60%",20,"-1,0553382",0,Breakout High Entry, Stop Exit,06.04.2017,26.04.2017,,,41064,41066,,LB,,,,,,
1,1,Donchian w Rule Labels,W,1,Short,20.04.2017,Day,"466,5","481,75","2,92%",22,"466,25",50,1,01.05.2017,Open,"481,75","482,75",50,0,88,0,-18238,"-3,13%",349578,616190,"85,30%",11,"-1,0696774",0,Breakout Low Entry, Stop Exit,20.04.2017,01.05.2017,,,41064,41066,,W,,,,,,
1,1,Donchian w Rule Labels,W,1,Short,20.04.2017,Day,"466,5","481,75","2,92%",22,"466,25",50,1,01.05.2017,Open,"481,75","482,75",50,0,88,0,-18238,"-3,13%",349578,616190,"85,30%",11,"-1,0696774",0,Breakout Low Entry, Stop Exit,20.04.2017,01.05.2017,,,41064,41066,,W,,,,,,
1,1,Donchian w Rule Labels,S,1,Short,07.04.2017,Open,"959,75","985,75","3,24%",11,956,50,1,02.05.2017,Day,"985,75","985,75",50,0,88,0,"-16795,2802757","-3,33%",341413,617808,"85,30%",25,"-1,0264495",0,Breakout Low Entry, Stop Exit,07.04.2017,02.05.2017,,,41064,41066,,S,,,,,,
1,1,Donchian w Rule Labels,LH,1,Short,13.04.2017,Open,"56,8","59,75","3,26%",14,"56,4",400,1,03.05.2017,Day,"59,75","59,8",400,0,56,0,-19096,"-3,32%",322331,650034,"84,50%",20,"-1,0179104",0,Breakout Low Entry, Stop Exit,13.04.2017,03.05.2017,,,41064,41066,,LH,,,,,,
1,1,Donchian w Rule Labels,BO,1,Short,30.03.2017,Day,"32,61","33,86","2,92%",20,"32,58",600,1,05.05.2017,Day,"33,86","33,87",600,0,160,0,"-16043,8520009","-3,05%",298993,730128,"82,60%",36,"-1,0445216",0,Breakout Low Entry, Stop Exit,30.03.2017,05.05.2017,,,41064,41066,,BO,,,,,,
1,1,Donchian w Rule Labels,FC,1,Long,01.05.2017,Open,"156,175","151,65","2,95%",7,"156,9",500,1,10.05.2017,Day,"151,65","151,525",500,0,28,0,"-18840,5","-3,02%",280175,563487,"86,60%",9,"-1,0253333",0,Breakout High Entry, Stop Exit,01.05.2017,10.05.2017,,,41064,41066,,FC,,,,,,
1,1,Donchian w Rule Labels,PL,1,Short,03.05.2017,Day,"910,5","942,3","2,70%",11,910,50,1,15.05.2017,Day,"942,3","942,5",50,0,44,0,-17919,"-2,73%",316491,437021,"89,60%",12,"-1,0086687",0,Breakout Low Entry, Stop Exit,03.05.2017,15.05.2017,,,41064,41066,,PL,,,,,,
1,1,Donchian w Rule Labels,PA,1,Long,23.03.2017,Day,"789,8",756,"2,65%",4,"790,75",100,1,18.05.2017,Day,756,"755,85",100,0,16,0,-13976,"-2,66%",292966,309080,"92,60%",56,"-1,0054676",0,Breakout High Entry, Stop Exit,23.03.2017,18.05.2017,,,41064,41066,,PA,,,,,,
1,1,Donchian w Rule Labels,LCO,1,Short,27.04.2017,Day,"51,36","53,56","2,61%",7,"51,35",1000,1,19.05.2017,Day,"53,56","53,59",1000,0,56,0,"-16209,728944","-2,74%",285603,295442,"93,00%",22,"-1,047817",0,Breakout Low Entry, Stop Exit,27.04.2017,19.05.2017,,,41064,41066,,LCO,,,,,,
1,1,Donchian w Rule Labels,LGO,1,Short,01.05.2017,Day,"446,4","465,35","2,76%",9,"446,2",100,1,19.05.2017,Day,"465,35","465,6",100,0,36,0,-17496,"-2,80%",268125,291059,"93,10%",18,"-1,0151436",0,Breakout Low Entry, Stop Exit,01.05.2017,19.05.2017,,,41064,41066,,LGO,,,,,,
1,1,Donchian w Rule Labels,CL,1,Short,02.05.2017,Day,"49,2","51,36","2,82%",8,"49,17",1000,1,19.05.2017,Day,"51,36","51,39",1000,0,64,0,"-18340,1800717","-2,95%",250189,285043,"93,20%",17,"-1,0468139",0,Breakout Low Entry, Stop Exit,02.05.2017,19.05.2017,,,41064,41066,,CL,,,,,,
1,1,Donchian w Rule Labels,HO,1,Short,28.04.2017,Day,"1,521","1,5836","2,61%",6,"1,5206",42000,1,19.05.2017,Day,"1,5836","1,5847",42000,0,48,0,"-16657,390365","-2,74%",235460,279059,"93,30%",21,"-1,0492183",0,Breakout Low Entry, Stop Exit,28.04.2017,19.05.2017,,,41064,41066,,HO,,,,,,
1,1,Donchian w Rule Labels,JGB,1,Long,27.03.2017,Day,"150,14","149,78","2,48%",4,"150,15","9038,3224873",1,08.06.2017,Day,"150,04","150,03","9093,3891061",0,32,0,"-4564,7673772","-0,84%",230885,422137,"89,90%",73,"-0,3412472",0,Breakout High Entry, Breakout Low Exit,27.03.2017,08.06.2017,,,41064,41066,,JGB,,,,,,
1,1,Donchian w Rule Labels,O,1,Long,08.06.2017,Day,"267,75","253,75","2,88%",18,"267,75",50,1,08.06.2017,Day,"253,75","253,25",50,0,72,0,-13122,"-3,00%",217763,409015,"90,20%",0,"-1,0414286",0,Breakout High Entry, Entry Day Stop Exit,08.06.2017,08.06.2017,,,41064,41066,,O,,,,,,
1,1,Donchian w Rule Labels,CD,1,Short,25.04.2017,Day,"0,7404","0,7494","2,99%",20,"0,7401",100000,1,12.06.2017,Day,"0,7494","0,7496",100000,0,80,0,-19080,"-3,06%",272814,349116,"91,70%",48,"-1,0258065",0,Breakout Low Entry, Stop Exit,25.04.2017,12.06.2017,,,41064,41066,,CD,,,,,,
1,1,Donchian w Rule Labels,CC,1,Short,29.09.2016,Day,2748,2861,"2,96%",60,2745,10,1,12.06.2017,Close,2115,2115,10,0,1200,0,"369599,959405","15,74%",213294,318507,"92,40%",256,"5,3103442",0,Breakout Low Entry, Test End Exit,29.09.2016,12.06.2017,,,41064,41066,,CC,,,,,,
1,1,Donchian w Rule Labels,SB,1,Short,06.04.2017,Open,"17,11","18,06","3,32%",13,"16,94",1120,1,12.06.2017,Close,"14,83","14,83",1120,0,104,0,"30242,0447491","6,16%",253162,318481,"92,40%",67,"1,854521",0,Breakout Low Entry, Test End Exit,06.04.2017,12.06.2017,,,41064,41066,,SB,,,,,,
1,1,Donchian w Rule Labels,LC,1,Long,10.04.2017,Day,"115,225","112,225","2,74%",13,"115,25",400,1,12.06.2017,Close,"127,025","127,025",400,0,104,0,"60522,7279876","10,53%",259116,318455,"92,40%",63,"3,8475987",0,Breakout High Entry, Test End Exit,10.04.2017,12.06.2017,,,41064,41066,,LC,,,,,,
1,1,Donchian w Rule Labels,KC,1,Short,20.04.2017,Day,"144,4","150,25","2,75%",7,"144,15",375,1,12.06.2017,Close,"133,35","133,35",375,0,28,0,28322,"4,86%",287452,318441,"92,40%",53,"1,7687432",0,Breakout Low Entry, Test End Exit,20.04.2017,12.06.2017,,,41064,41066,,KC,,,,,,
1,1,Donchian w Rule Labels,HU,1,Short,26.04.2017,Day,"1,4494","1,5192","2,61%",5,"1,4482",42000,1,12.06.2017,Close,"1,3348","1,3348",42000,0,40,0,"23344,8479393","4,09%",309618,318431,"92,40%",47,"1,5657175",0,Breakout Low Entry, Test End Exit,26.04.2017,12.06.2017,,,41064,41066,,HU,,,,,,
1,1,Donchian w Rule Labels,OJ,1,Short,25.05.2017,Open,"131,1","140,5","3,01%",7,"129,85",150,1,12.06.2017,Close,"131,7","131,7",150,0,28,0,"-1970,5","-0,53%",307662,318417,"92,40%",18,"-0,1762128",0,Breakout Low Entry, Test End Exit,25.05.2017,12.06.2017,,,41064,41066,,OJ,,,,,,
1,1,Donchian w Rule Labels,S,1,Short,26.05.2017,Open,"950,5","974,5","3,17%",9,946,50,1,12.06.2017,Close,"938,5","938,5",50,0,36,0,3339,"0,82%",311019,318399,"92,40%",17,"0,2603509",0,Breakout Low Entry, Test End Exit,26.05.2017,12.06.2017,,,41064,41066,,S,,,,,,
1,1,Donchian w Rule Labels,PA,1,Long,05.06.2017,Open,"831,5","799,85","2,78%",3,"838,3",100,1,12.06.2017,Close,"862,9","862,9",100,0,12,0,7368,"1,78%",318393,318393,"92,40%",7,"0,6387516",0,Breakout High Entry, Test End Exit,05.06.2017,12.06.2017,,,41064,41066,,PA,,,,,,
